cross	cell_definitions/cell_definition/phenotype/mechanics/cell_adhesion_affinities/cell_adhesion_affinity_membrane_membrane	cell_definitions/cell_definition/phenotype/mechanics/cell_adhesion_affinities/cell_adhesion_affinity_membrane_attracted	cell_definitions/cell_definition/phenotype/mechanics/cell_adhesion_affinities/cell_adhesion_affinity_attracted_membrane	cell_definitions/cell_definition/phenotype/motility/migration_bias_attracted	cell_definitions/cell_definition/phenotype/volume/total_attracted
0.000000e+00	2.619071e-01	5.279751e-01	5.678702e-01	1.868473e-01	4.796171e+03
0.000000e+00	2.619071e-01	7.318519e-01	2.433052e-01	1.979035e-01	4.796171e+03
0.000000e+00	2.830206e-01	5.279751e-01	2.433052e-01	1.979035e-01	4.796171e+03
0.000000e+00	2.830206e-01	7.318519e-01	5.678702e-01	1.979035e-01	4.796171e+03
0.000000e+00	2.830206e-01	7.318519e-01	2.433052e-01	1.868473e-01	4.796171e+03
0.000000e+00	2.830206e-01	7.318519e-01	2.433052e-01	1.979035e-01	3.896520e+03
0.000000e+00	2.830206e-01	7.318519e-01	2.433052e-01	1.979035e-01	4.796171e+03
1.000000e+00	8.953635e-01	3.331391e-01	7.423425e-02	8.596116e-01	4.422559e+03
1.000000e+00	5.366237e-01	3.331391e-01	7.423425e-02	8.596116e-01	4.422559e+03
1.000000e+00	8.953635e-01	1.414933e-01	7.423425e-02	8.596116e-01	4.422559e+03
1.000000e+00	8.953635e-01	3.331391e-01	6.829983e-01	8.596116e-01	4.422559e+03
0.000000e+00	8.953635e-01	3.331391e-01	7.423425e-02	8.420907e-01	4.422559e+03
1.000000e+00	8.953635e-01	3.331391e-01	7.423425e-02	8.596116e-01	4.209089e+03
1.000000e+00	8.953635e-01	1.414933e-01	6.829983e-01	8.420907e-01	4.209089e+03
1.000000e+00	5.366237e-01	3.331391e-01	6.829983e-01	8.420907e-01	4.209089e+03
1.000000e+00	5.366237e-01	1.414933e-01	7.423425e-02	8.420907e-01	4.209089e+03
1.000000e+00	5.366237e-01	1.414933e-01	6.829983e-01	8.596116e-01	4.209089e+03
0.000000e+00	5.366237e-01	1.414933e-01	6.829983e-01	8.420907e-01	4.422559e+03
1.000000e+00	5.366237e-01	1.414933e-01	6.829983e-01	8.420907e-01	4.209089e+03
1.000000e+00	9.629517e-01	8.801960e-01	5.219711e-01	6.767327e-01	4.244832e+03
1.000000e+00	7.000346e-01	8.801960e-01	5.219711e-01	6.767327e-01	4.244832e+03
1.000000e+00	9.629517e-01	8.911245e-01	5.219711e-01	6.767327e-01	4.244832e+03
1.000000e+00	9.629517e-01	8.801960e-01	8.069196e-01	6.767327e-01	4.244832e+03
1.000000e+00	9.629517e-01	8.801960e-01	5.219711e-01	7.263156e-01	4.244832e+03
1.000000e+00	9.629517e-01	8.801960e-01	5.219711e-01	6.767327e-01	4.538226e+03
1.000000e+00	9.629517e-01	8.911245e-01	8.069196e-01	7.263156e-01	4.538226e+03
1.000000e+00	7.000346e-01	8.801960e-01	8.069196e-01	7.263156e-01	4.538226e+03
1.000000e+00	7.000346e-01	8.911245e-01	5.219711e-01	7.263156e-01	4.538226e+03
1.000000e+00	7.000346e-01	8.911245e-01	8.069196e-01	6.767327e-01	4.538226e+03
1.000000e+00	7.000346e-01	8.911245e-01	8.069196e-01	7.263156e-01	4.244832e+03
0.000000e+00	7.000346e-01	8.911245e-01	8.069196e-01	7.263156e-01	4.538226e+03
1.000000e+00	3.154118e-01	2.000313e-01	3.028970e-02	3.706799e-01	4.768751e+03
1.000000e+00	4.458214e-01	2.000313e-01	3.028970e-02	3.706799e-01	4.768751e+03
1.000000e+00	3.154118e-01	4.814910e-01	3.028970e-02	3.706799e-01	4.768751e+03
1.000000e+00	3.154118e-01	2.000313e-01	3.672477e-01	3.706799e-01	4.768751e+03
1.000000e+00	3.154118e-01	2.000313e-01	3.028970e-02	3.626308e-01	4.768751e+03
1.000000e+00	3.154118e-01	2.000313e-01	3.028970e-02	3.706799e-01	3.797183e+03
1.000000e+00	3.154118e-01	4.814910e-01	3.672477e-01	3.626308e-01	3.797183e+03
1.000000e+00	4.458214e-01	2.000313e-01	3.672477e-01	3.626308e-01	3.797183e+03
1.000000e+00	4.458214e-01	4.814910e-01	3.028970e-02	3.626308e-01	3.797183e+03
1.000000e+00	4.458214e-01	4.814910e-01	3.672477e-01	3.706799e-01	3.797183e+03
1.000000e+00	4.458214e-01	4.814910e-01	3.672477e-01	3.626308e-01	4.768751e+03
0.000000e+00	4.458214e-01	4.814910e-01	3.672477e-01	3.626308e-01	3.797183e+03
0.000000e+00	1.419248e-01	7.237049e-01	9.124217e-01	7.782178e-01	5.361349e+03
1.000000e+00	4.174793e-02	7.237049e-01	9.124217e-01	7.782178e-01	5.361349e+03
1.000000e+00	1.419248e-01	6.462390e-01	9.124217e-01	7.782178e-01	5.361349e+03
1.000000e+00	1.419248e-01	7.237049e-01	1.634095e-01	7.782178e-01	5.361349e+03
0.000000e+00	1.419248e-01	7.237049e-01	9.124217e-01	1.435286e-01	5.361349e+03
1.000000e+00	1.419248e-01	7.237049e-01	9.124217e-01	7.782178e-01	3.388987e+03
0.000000e+00	1.419248e-01	6.462390e-01	1.634095e-01	1.435286e-01	3.388987e+03
0.000000e+00	4.174793e-02	7.237049e-01	1.634095e-01	1.435286e-01	3.388987e+03
0.000000e+00	4.174793e-02	6.462390e-01	9.124217e-01	1.435286e-01	3.388987e+03
1.000000e+00	4.174793e-02	6.462390e-01	1.634095e-01	7.782178e-01	3.388987e+03
0.000000e+00	4.174793e-02	6.462390e-01	1.634095e-01	1.435286e-01	5.361349e+03
0.000000e+00	4.174793e-02	6.462390e-01	1.634095e-01	1.435286e-01	3.388987e+03
0.000000e+00	5.095213e-01	4.185407e-01	4.210594e-01	2.066032e-01	3.582709e+03
0.000000e+00	7.958353e-01	4.185407e-01	4.210594e-01	2.066032e-01	3.582709e+03
0.000000e+00	5.095213e-01	2.267709e-01	4.210594e-01	2.066032e-01	3.582709e+03
0.000000e+00	5.095213e-01	4.185407e-01	7.237024e-01	2.066032e-01	3.582709e+03
1.000000e+00	5.095213e-01	4.185407e-01	4.210594e-01	7.559322e-01	3.582709e+03
0.000000e+00	5.095213e-01	4.185407e-01	4.210594e-01	2.066032e-01	5.304346e+03
1.000000e+00	5.095213e-01	2.267709e-01	7.237024e-01	7.559322e-01	5.304346e+03
1.000000e+00	7.958353e-01	4.185407e-01	7.237024e-01	7.559322e-01	5.304346e+03
1.000000e+00	7.958353e-01	2.267709e-01	4.210594e-01	7.559322e-01	5.304346e+03
0.000000e+00	7.958353e-01	2.267709e-01	7.237024e-01	2.066032e-01	5.304346e+03
1.000000e+00	7.958353e-01	2.267709e-01	7.237024e-01	7.559322e-01	3.582709e+03
1.000000e+00	7.958353e-01	2.267709e-01	7.237024e-01	7.559322e-01	5.304346e+03
0.000000e+00	6.798555e-01	5.733893e-01	2.219597e-01	5.625194e-02	3.108300e+03
0.000000e+00	6.160192e-01	5.733893e-01	2.219597e-01	5.625194e-02	3.108300e+03
0.000000e+00	6.798555e-01	6.006874e-01	2.219597e-01	5.625194e-02	3.108300e+03
0.000000e+00	6.798555e-01	5.733893e-01	6.246892e-03	5.625194e-02	3.108300e+03
0.000000e+00	6.798555e-01	5.733893e-01	2.219597e-01	1.055344e-02	3.108300e+03
0.000000e+00	6.798555e-01	5.733893e-01	2.219597e-01	5.625194e-02	4.083294e+03
0.000000e+00	6.798555e-01	6.006874e-01	6.246892e-03	1.055344e-02	4.083294e+03
0.000000e+00	6.160192e-01	5.733893e-01	6.246892e-03	1.055344e-02	4.083294e+03
0.000000e+00	6.160192e-01	6.006874e-01	2.219597e-01	1.055344e-02	4.083294e+03
0.000000e+00	6.160192e-01	6.006874e-01	6.246892e-03	5.625194e-02	4.083294e+03
0.000000e+00	6.160192e-01	6.006874e-01	6.246892e-03	1.055344e-02	3.108300e+03
0.000000e+00	6.160192e-01	6.006874e-01	6.246892e-03	1.055344e-02	4.083294e+03
0.000000e+00	3.201018e-02	2.525693e-01	7.287090e-01	9.911537e-01	4.889084e+03
0.000000e+00	3.619279e-01	2.525693e-01	7.287090e-01	9.911537e-01	4.889084e+03
0.000000e+00	3.201018e-02	2.595374e-02	7.287090e-01	9.911537e-01	4.889084e+03
0.000000e+00	3.201018e-02	2.525693e-01	5.665416e-01	9.911537e-01	4.889084e+03
0.000000e+00	3.201018e-02	2.525693e-01	7.287090e-01	9.044370e-01	4.889084e+03
0.000000e+00	3.201018e-02	2.525693e-01	7.287090e-01	9.911537e-01	4.589962e+03
0.000000e+00	3.201018e-02	2.595374e-02	5.665416e-01	9.044370e-01	4.589962e+03
0.000000e+00	3.619279e-01	2.525693e-01	5.665416e-01	9.044370e-01	4.589962e+03
0.000000e+00	3.619279e-01	2.595374e-02	7.287090e-01	9.044370e-01	4.589962e+03
0.000000e+00	3.619279e-01	2.595374e-02	5.665416e-01	9.911537e-01	4.589962e+03
0.000000e+00	3.619279e-01	2.595374e-02	5.665416e-01	9.044370e-01	4.889084e+03
0.000000e+00	3.619279e-01	2.595374e-02	5.665416e-01	9.044370e-01	4.589962e+03
1.000000e+00	4.877041e-01	7.923827e-01	3.314479e-01	3.921142e-01	4.305040e+03
0.000000e+00	1.412645e-01	7.923827e-01	3.314479e-01	3.921142e-01	4.305040e+03
1.000000e+00	4.877041e-01	8.458549e-01	3.314479e-01	3.921142e-01	4.305040e+03
0.000000e+00	4.877041e-01	7.923827e-01	9.018264e-01	3.921142e-01	4.305040e+03
1.000000e+00	4.877041e-01	7.923827e-01	3.314479e-01	6.245457e-01	4.305040e+03
1.000000e+00	4.877041e-01	7.923827e-01	3.314479e-01	3.921142e-01	5.077456e+03
1.000000e+00	4.877041e-01	8.458549e-01	9.018264e-01	6.245457e-01	5.077456e+03
1.000000e+00	1.412645e-01	7.923827e-01	9.018264e-01	6.245457e-01	5.077456e+03
1.000000e+00	1.412645e-01	8.458549e-01	3.314479e-01	6.245457e-01	5.077456e+03
1.000000e+00	1.412645e-01	8.458549e-01	9.018264e-01	3.921142e-01	5.077456e+03
1.000000e+00	1.412645e-01	8.458549e-01	9.018264e-01	6.245457e-01	4.305040e+03
1.000000e+00	1.412645e-01	8.458549e-01	9.018264e-01	6.245457e-01	5.077456e+03
1.000000e+00	8.549956e-01	9.656322e-02	8.380004e-01	5.926999e-01	3.778997e+03
1.000000e+00	8.954742e-01	9.656322e-02	8.380004e-01	5.926999e-01	3.778997e+03
1.000000e+00	8.549956e-01	2.809401e-01	8.380004e-01	5.926999e-01	3.778997e+03
1.000000e+00	8.549956e-01	9.656322e-02	4.621527e-01	5.926999e-01	3.778997e+03
1.000000e+00	8.549956e-01	9.656322e-02	8.380004e-01	4.798692e-01	3.778997e+03
1.000000e+00	8.549956e-01	9.656322e-02	8.380004e-01	5.926999e-01	3.240222e+03
1.000000e+00	8.549956e-01	2.809401e-01	4.621527e-01	4.798692e-01	3.240222e+03
1.000000e+00	8.954742e-01	9.656322e-02	4.621527e-01	4.798692e-01	3.240222e+03
1.000000e+00	8.954742e-01	2.809401e-01	8.380004e-01	4.798692e-01	3.240222e+03
1.000000e+00	8.954742e-01	2.809401e-01	4.621527e-01	5.926999e-01	3.240222e+03
1.000000e+00	8.954742e-01	2.809401e-01	4.621527e-01	4.798692e-01	3.778997e+03
1.000000e+00	8.954742e-01	2.809401e-01	4.621527e-01	4.798692e-01	3.240222e+03
